horizon,raw_mean,raw_ci_lower,raw_ci_upper,centered_mean,centered_ci_lower,centered_ci_upper
2210,100.11488739181775,99.79797,100.43022,-0.05168821103166083,-0.3630995,0.26593894
2211,100.15905807488171,99.841705,100.4723,-0.05269408111922432,-0.36464357,0.2657971
2212,100.20447954344472,99.88643,100.51918,-0.05245188597411485,-0.3652825,0.26585907
2213,100.24977625342528,99.93042,100.56445,-0.05230250302502161,-0.36508694,0.2661359
2214,100.29502129268056,99.97618,100.609795,-0.052394931456043396,-0.36450577,0.264737
2215,100.34056115504936,100.018974,100.65664,-0.05210346474832139,-0.36668253,0.26563016
2216,100.38810713682241,100.069176,100.70316,-0.04983215105225021,-0.36365196,0.26757428
2217,100.43517894333338,100.11308,100.75306,-0.048083198439749224,-0.36374184,0.2701655
2218,100.4805000168244,100.15796,100.79818,-0.048049702456402145,-0.36574355,0.27160856
2219,100.52542355613873,100.203,100.84346,-0.04842621058919906,-0.36500543,0.27110994
2220,100.57087669770573,100.248146,100.889534,-0.04836988106982675,-0.36518252,0.27155393
2221,100.61423414859773,100.2911,100.93332,-0.05078224676017053,-0.36797452,0.26940152
2222,100.65875432466278,100.33701,100.9763,-0.05169568475961814,-0.36831093,0.26909035
2223,100.70467411672031,100.3838,101.02084,-0.051254066761425486,-0.36483616,0.26865765
2224,100.75183388305082,100.43274,101.0674,-0.049652782241079725,-0.36155412,0.26901922
2225,100.79831734599765,100.47883,101.11456,-0.04857115569322823,-0.36141074,0.27095538
2226,100.84313199582438,100.52411,101.15988,-0.04926522964627706,-0.36286825,0.27069515
2227,100.88394270023848,100.56303,101.20055,-0.053823610150392644,-0.36891362,0.2677979
2228,100.9269532052065,100.60562,101.243385,-0.055983162488082425,-0.37097958,0.2647684
2229,100.97046505771306,100.64666,101.28949,-0.05758007018376771,-0.3748597,0.26495105
2230,101.01497596772377,100.69201,101.33377,-0.05834440595868513,-0.3744703,0.2631974
2231,101.05894616179924,100.736145,101.37697,-0.0593459610933337,-0.37657166,0.26104277
2232,101.10558192024259,100.784325,101.42373,-0.058061961586693675,-0.37332192,0.2621514
2233,101.14897512409135,100.828575,101.46681,-0.05996262551876213,-0.37522817,0.26142457
2234,101.20069168791669,100.880554,101.518074,-0.05393552116727082,-0.36907828,0.26816303
2235,101.24405887070299,100.92588,101.56079,-0.05574980237237495,-0.37045914,0.26449046
2236,101.29048920716075,100.97284,101.60671,-0.05464936334646036,-0.36814138,0.2653041
2237,101.33412320399339,101.01709,101.64886,-0.056436583796869506,-0.36968884,0.26206106
2238,101.37616729695219,101.06116,101.68984,-0.059910097394526025,-0.37111235,0.25784704
2239,101.42356436739256,101.10718,101.73764,-0.05764186947477202,-0.36850238,0.25790733
2240,101.46736834981316,101.14863,101.78205,-0.05904245548176415,-0.3713104,0.25762832
2241,101.51536291018424,101.19629,101.83146,-0.05636917866723738,-0.36972255,0.26258963
2242,101.55923288810268,101.24092,101.87446,-0.05790489600001511,-0.37097427,0.26081496
2243,101.60347523700072,101.285736,101.91915,-0.05880869626439163,-0.3704064,0.2582681
2244,101.64595196281546,101.3303,101.9595,-0.061445872761251595,-0.37044114,0.2549433
2245,101.691188672686,101.376755,102.003685,-0.06167238771366867,-0.37128314,0.25336713
2246,101.73622611313952,101.41811,102.050285,-0.06185790402711348,-0.37234446,0.25440523
2247,101.78265221709314,101.465164,102.09533,-0.06058823744013073,-0.37116832,0.25519887
2248,101.82700747283721,101.50961,102.13961,-0.061814748379372376,-0.37219146,0.25355443
2249,101.8766573973216,101.560104,102.188416,-0.05732816388948075,-0.3678117,0.2579876
2250,101.92375895428897,101.60673,102.23643,-0.055437902342779614,-0.3654013,0.26072955
2251,101.9789735609428,101.66503,102.28791,-0.0456929736889561,-0.35229707,0.26822463
2252,102.02449453697595,101.711845,102.33245,-0.04539026764970712,-0.34999737,0.26770055
2253,102.06889676426194,101.757195,102.375114,-0.04622705370018146,-0.34903744,0.26489475
2254,102.11517337148793,101.80407,102.42073,-0.04546998029203609,-0.34833014,0.26601925
2255,102.16537937432726,101.85474,102.471596,-0.04045673854846356,-0.3444883,0.27029485
2256,102.20909792746338,101.89773,102.51617,-0.042041657939712776,-0.3458365,0.26923305
2257,102.25079713396845,101.940384,102.55769,-0.045970632810681915,-0.34894168,0.26611468
2258,102.29044481587503,101.98135,102.59686,-0.05179670383395145,-0.35449812,0.25919893
2259,102.33585271193516,102.02593,102.64266,-0.05189413406103122,-0.35445595,0.25776026
2260,102.3781902503058,102.06793,102.68625,-0.05499537052954582,-0.35691372,0.25632244
2261,102.42817349349527,102.11731,102.73512,-0.050364052187920554,-0.35323894,0.26021212
2262,102.47559228085582,102.167625,102.78249,-0.04833249756888235,-0.35025045,0.2607794
2263,102.5209346152351,102.21234,102.828285,-0.04829464542891527,-0.35130113,0.2621627
2264,102.57252142949547,102.264175,102.87825,-0.04209001082303369,-0.34349132,0.26762882
2265,102.61640689417543,102.30809,102.92264,-0.04330173793311139,-0.3444147,0.26493698
2266,102.65922840773219,102.34986,102.96413,-0.045502141533599307,-0.34672534,0.26265952
2267,102.70761790334677,102.400116,103.011765,-0.04252518602316848,-0.34225053,0.26298365
2268,102.75477572873774,102.44732,103.05707,-0.04088910278264161,-0.3392898,0.26408786
2269,102.80040342813139,102.48982,103.10584,-0.04054950402463014,-0.34156206,0.26683953
2270,102.84396094534601,102.53314,103.14942,-0.04221900132795642,-0.34310976,0.26666632
2271,102.88894232401125,102.57869,103.19331,-0.042887727641520566,-0.34250772,0.26525325
2272,102.93607671303998,102.6268,103.2402,-0.041071619922955764,-0.34055778,0.26706466
2273,102.9794608052755,102.672066,103.28246,-0.04293830488287343,-0.3419422,0.26373667
2274,103.0279750371513,102.71953,103.33224,-0.03975372054437791,-0.3399597,0.2675089
2275,103.0743236362339,102.76435,103.379105,-0.038611742552937325,-0.34143427,0.26818198
2276,103.12065937065269,102.808556,103.42856,-0.037656094001418866,-0.3432673,0.27170822
2277,103.16742395554543,102.85414,103.476875,-0.036298073768917596,-0.34409392,0.27790746
2278,103.21269289019774,102.89815,103.52295,-0.03624507590551729,-0.34498265,0.2771533
2279,103.2548008933554,102.93871,103.565254,-0.039545694742834155,-0.34989548,0.27543885
2280,103.29713494106952,102.98058,103.60912,-0.042434397457105,-0.3538247,0.2724594
2281,103.3454478444694,103.026405,103.65783,-0.039317258777805585,-0.3534384,0.2786274
2282,103.38672019729258,103.06966,103.696815,-0.043516363964970516,-0.3565162,0.27208608
2283,103.42914513713795,103.110886,103.74062,-0.046507005898688246,-0.36053672,0.26937947
2284,103.4759531048424,103.15911,103.786446,-0.04505655086924195,-0.35815257,0.26900068
2285,103.52018888470988,103.202225,103.833786,-0.04619212202490855,-0.36094126,0.26941442
2286,103.5645041819758,103.245255,103.878265,-0.047117950570081314,-0.36282396,0.26985177
2287,103.61179416353549,103.2937,103.92542,-0.04526930329113945,-0.36065677,0.27300557
2288,103.65383082738956,103.33303,103.96942,-0.04866772071716831,-0.3656373,0.2702016
2289,103.70202944584669,103.38099,104.01721,-0.045799727380910094,-0.36212525,0.27358142
2290,103.75029854053902,103.43111,104.062195,-0.043102287145014025,-0.35655072,0.27356339
2291,103.79448764192901,103.476616,104.10603,-0.04430551178890975,-0.3574742,0.2720732
2292,103.83556270196134,103.51793,104.147484,-0.04840903218247092,-0.3614383,0.26705718
2293,103.88035695510554,103.56119,104.19253,-0.04893028736633843,-0.3630506,0.26539242
2294,103.92485430526789,103.60715,104.236015,-0.04988813237207171,-0.36307463,0.26506394
2295,103.96915141942276,103.652374,104.28089,-0.05076248103081147,-0.36239904,0.26428357
2296,104.00817258415483,103.691696,104.31908,-0.05688630032478824,-0.366788,0.2577118
2297,104.05807155225554,103.74055,104.36954,-0.0522086641176479,-0.36028242,0.26254034
2298,104.09920964202365,103.781975,104.41276,-0.05655378728671215,-0.3647907,0.2598728
2299,104.14218633967103,103.825554,104.45549,-0.05870779051130238,-0.36732286,0.25744686
2300,104.192271480708,103.87642,104.50503,-0.05383501294874313,-0.36122164,0.26082158
2301,104.24054832302008,103.92491,104.55186,-0.050876560990228116,-0.35793525,0.26271388
2302,104.29385444812974,103.978065,104.60482,-0.04278078189544617,-0.35034993,0.27099675
2303,104.33878984053811,104.02233,104.650696,-0.04342218811023889,-0.351715,0.27065384
2304,104.38955751129946,104.07185,104.703865,-0.03774876387133488,-0.34826875,0.27858984
2305,104.44046803952578,104.122314,104.754425,-0.032298525920684856,-0.34092003,0.28182906
2306,104.48314002505943,104.16563,104.79537,-0.03475956626024387,-0.34309685,0.28010413
2307,104.52495344546381,104.20759,104.838524,-0.038104000627661276,-0.34605488,0.27682814
2308,104.56920920274662,104.252846,104.88139,-0.039150014454745634,-0.34624735,0.2749533
2309,104.61357674264792,104.29723,104.92578,-0.04031158843121756,-0.34705395,0.27420726
2310,104.65826207276795,104.34389,104.96884,-0.04081067039981579,-0.3450165,0.27135202
2311,104.70334508581905,104.38854,105.01391,-0.041228467386820525,-0.34738,0.27279297
2312,104.74832069270958,104.43398,105.057594,-0.041650232969749276,-0.34664732,0.27160934
2313,104.79216779670521,104.47783,105.10198,-0.04274556074472507,-0.3486577,0.271261
2314,104.83419616395693,104.52071,105.14415,-0.04578774392734277,-0.35094583,0.26759094
2315,104.88086787855842,104.56814,105.18994,-0.04466376240012545,-0.35023797,0.26850298
2316,104.92636840028915,104.61433,105.23499,-0.04443839604258878,-0.34798458,0.2666072
2317,104.96910159365846,104.658455,105.27533,-0.04675230875542811,-0.34757033,0.26281422
2318,105.01391635554977,104.70554,105.31906,-0.047341540886551035,-0.34649888,0.2612288
2319,105.05297620504027,104.74473,105.35813,-0.05351350969286304,-0.3539036,0.2556139
2320,105.09610919848427,104.787445,105.40209,-0.05583716346368503,-0.35648268,0.254021
2321,105.14180957850728,104.83191,105.44631,-0.05549010650583799,-0.35545418,0.2539564
2322,105.19025352179194,104.88097,105.49508,-0.05235615056790494,-0.3535024,0.2574256
2323,105.23708044698014,104.927795,105.54238,-0.0506701883871409,-0.34971434,0.25712326
2324,105.28052508437281,104.97017,105.58566,-0.05277496408396598,-0.3536022,0.25656915
2325,105.32613309731295,105.01736,105.63223,-0.05246653178684378,-0.3533311,0.25670913
2326,105.36795504624351,105.05805,105.6746,-0.0559510204295355,-0.35793895,0.25527036
2327,105.41101625460283,105.10197,105.718155,-0.05819998452986176,-0.36102298,0.25257218
2328,105.45557986892433,105.14611,105.760994,-0.05888941187489183,-0.36087596,0.25104564
2329,105.50113281479622,105.193054,105.80481,-0.05865126205238791,-0.3607299,0.25168875
2330,105.54690323148948,105.23923,105.85038,-0.05818690324601303,-0.3578968,0.2514479
2331,105.592064134535,105.285286,105.89525,-0.05858423121195807,-0.3569116,0.2508542
2332,105.63896429174228,105.33345,105.94142,-0.05688904933446492,-0.35547137,0.25164688
2333,105.68726354730144,105.382484,105.98798,-0.054038384133780905,-0.3522632,0.25352284
2334,105.72988490712322,105.42432,106.03061,-0.056550307513349454,-0.35363796,0.2496931
2335,105.77506517724488,105.4691,106.0774,-0.05642382441648256,-0.35386944,0.25046545
2336,105.81921444773711,105.51362,106.12114,-0.05780054981763659,-0.35567668,0.24836566
2337,105.85952464878206,105.554016,106.15995,-0.06265198442585564,-0.35919663,0.24211074
2338,105.90281271399688,105.59596,106.20564,-0.06486219202021758,-0.36351705,0.24282467
2339,105.95083012625456,105.645226,106.252266,-0.062081236644443025,-0.35902104,0.24397914
2340,105.99685972412685,105.69083,106.29714,-0.06140588648609681,-0.35906214,0.24436171
2341,106.03965480595453,105.7329,106.34033,-0.0639682074879808,-0.36179537,0.24095212
2342,106.08066489160824,105.77362,106.38249,-0.0682654688004008,-0.36684403,0.23785667
2343,106.12599231311808,105.81747,106.42951,-0.06827890284922003,-0.36882472,0.23897512
2344,106.1728970735177,105.86557,106.47626,-0.06664438908685648,-0.36683902,0.2407163
2345,106.21909098320695,105.909485,106.523994,-0.06595965069017258,-0.3665903,0.24288863
2346,106.26487182387886,105.95472,106.57006,-0.06537676609404859,-0.36662593,0.24626435
2347,106.31206590537835,106.00529,106.61615,-0.06336990161064329,-0.36312944,0.2459661
2348,106.35858903056398,106.05098,106.662056,-0.06214898597682567,-0.36132908,0.24734123
2349,106.4022516136947,106.09479,106.70635,-0.06397846572900158,-0.36364564,0.2467051
2350,106.44599380833792,106.1396,106.74873,-0.06589571535159117,-0.3644309,0.24381396
2351,106.48881917876766,106.18367,106.79047,-0.06832197463966128,-0.3662108,0.24102692
2352,106.53714580251473,106.23399,106.83883,-0.06525057272646714,-0.3628152,0.24163659
2353,106.58660875600324,106.285095,106.885826,-0.06093579879706974,-0.35607287,0.2449188
2354,106.6263073562897,106.32327,106.926,-0.06634581273531079,-0.3615689,0.23978014
2355,106.67100679434245,106.36908,106.97001,-0.06710047378712732,-0.36272275,0.23998863
2356,106.71342729978936,106.41105,107.01216,-0.07008078335868798,-0.36427727,0.23474228
2357,106.76055813829453,106.46136,107.05688,-0.06822434950767484,-0.36004016,0.23470815
2358,106.80478635104949,106.505165,107.101715,-0.06928198970065884,-0.36244443,0.23378879
2359,106.85112534872367,106.551994,107.14917,-0.06833158263790735,-0.36267892,0.23633161
2360,106.899378203797,106.60134,107.196396,-0.06510338929844867,-0.3575531,0.23860326
2361,106.94248282564263,106.64213,107.24057,-0.06741681750914737,-0.36045933,0.2365753
2362,106.98611222809163,106.6853,107.28452,-0.06928986424919077,-0.36285543,0.23471722
2363,107.02819540127037,106.726555,107.32641,-0.07249345148898968,-0.36580756,0.23229375
2364,107.07162721520974,106.77195,107.3691,-0.07465024803008194,-0.3680355,0.2295641
2365,107.11668950751685,106.816444,107.4149,-0.07467623596112802,-0.36767855,0.22951727
2366,107.16439856260408,106.8648,107.4615,-0.07214021079134864,-0.36655968,0.23206745
2367,107.209459377699,106.907814,107.50817,-0.07252945767136455,-0.36773583,0.23275259
2368,107.25940605666771,106.957085,107.55982,-0.06803809317735578,-0.365049,0.23869026
2369,107.30115861252543,106.99614,107.605736,-0.07153090055138846,-0.37117034,0.2399301
2370,107.34570085761366,107.0422,107.648994,-0.07243734510020389,-0.3718026,0.23859872
2371,107.39278561626504,107.088715,107.69672,-0.07079001070749288,-0.37081516,0.24185506
2372,107.43335363291378,107.12948,107.73798,-0.07553246906039686,-0.37595975,0.23772442
2373,107.48010421626007,107.17679,107.78468,-0.07404330730608326,-0.37397245,0.23776725
2374,107.52470858952479,107.22214,107.82825,-0.07492454217471489,-0.3722519,0.23306197
2375,107.56290945302099,107.25981,107.867424,-0.08208557257876255,-0.38028616,0.22755165
2376,107.61207148600367,107.30738,107.914665,-0.07802157689565954,-0.37610444,0.22936577
2377,107.65885760833925,107.35514,107.961716,-0.0763585714311379,-0.37470785,0.23122866
2378,107.70455866209616,107.400566,108.006424,-0.07590044662431793,-0.37483364,0.23090596
2379,107.75080060656556,107.44693,108.05298,-0.0749314265374632,-0.37196627,0.23222376
2380,107.79342963847483,107.49054,108.095215,-0.07742565546096358,-0.37461737,0.2298907
2381,107.84295261249166,107.54188,108.143005,-0.07326481434666127,-0.36758924,0.23154649
2382,107.88493608741734,107.585205,108.185135,-0.07654030589703743,-0.3701865,0.22759187
2383,107.9279248562818,107.62813,108.22823,-0.0789100330438933,-0.37144315,0.22560485
2384,107.97529166661292,107.6744,108.275116,-0.07692271380681812,-0.36922306,0.22564623
2385,108.01982372095237,107.71875,108.31859,-0.07757597851000234,-0.3697763,0.224411
2386,108.06603446632008,107.76368,108.366585,-0.07667231821831508,-0.37030956,0.22747068
2387,108.10758872999651,107.80327,108.41058,-0.08005711315809227,-0.377005,0.22590806
2388,108.15145748275704,107.84809,108.45455,-0.08126619794434857,-0.37789458,0.22422236
2389,108.19383360690354,107.892,108.49595,-0.084138566471153,-0.38021094,0.22106263
2390,108.24043646257084,107.93799,108.541794,-0.083203157611125,-0.37929535,0.22067103
2391,108.28668383275766,107.9836,108.589165,-0.08220440170178965,-0.37954488,0.22146066
2392,108.33499108458588,108.033745,108.6356,-0.07916473918379617,-0.37672547,0.22418268
2393,108.37945429756208,108.07521,108.68272,-0.08019999111105602,-0.3795292,0.22500198
2394,108.42112261960128,108.11525,108.72443,-0.08350040826470813,-0.38382566,0.22254507
2395,108.46592205160292,108.16179,108.76876,-0.08391821548483759,-0.38357925,0.22252175
2396,108.51449582057457,108.21071,108.817276,-0.08076471186113314,-0.37889162,0.22450942
2397,108.56402092332888,108.26026,108.86622,-0.0765181504889528,-0.37469685,0.22930051
2398,108.61244449136186,108.3079,108.91551,-0.07357686130344214,-0.37182698,0.23302336
2399,108.65443718197385,108.350815,108.95857,-0.07696828797444179,-0.37610948,0.23017116
2400,108.69771184541521,108.39413,109.0038,-0.07903948093623905,-0.37793964,0.22961262
2401,108.74800390995935,108.44352,109.05429,-0.0739001356759763,-0.3740357,0.23674427
2402,108.79555683705682,108.49099,109.10322,-0.07183544709978816,-0.3720066,0.23848976
2403,108.83805407182514,108.534836,109.14395,-0.07463441754780688,-0.37293229,0.23360237
2404,108.88198762296446,108.57857,109.188194,-0.07610450876122819,-0.37688318,0.23241909
2405,108.93157097271813,108.628105,109.23757,-0.07210198615876033,-0.37100032,0.2361281
2406,108.98229672259792,108.678795,109.28997,-0.06702684948571751,-0.3675877,0.24065334
2407,109.0275022281419,108.72106,109.335266,-0.06739326878835995,-0.36935788,0.24241957
2408,109.07152499593631,108.76487,109.37745,-0.06880186852268841,-0.37072894,0.2412681
2409,109.11730757748528,108.81179,109.42194,-0.06843973419677313,-0.37027517,0.23918074
2410,109.16425125984274,108.85664,109.47077,-0.06698531501760095,-0.37126124,0.24250938
2411,109.20805640391775,108.90092,109.51414,-0.06865568602063485,-0.37137112,0.23991998
2412,109.2554620138716,108.9497,109.55977,-0.06671744101034613,-0.36793584,0.2403049
2413,109.30057048826575,108.99501,109.60409,-0.06700792955932738,-0.3682801,0.23920387
2414,109.34037610612639,109.03667,109.644356,-0.0725173622973118,-0.37416142,0.23341846
2415,109.38915422963292,109.08429,109.69337,-0.06891954929467482,-0.369767,0.23673613
2416,109.43471556775089,109.13041,109.738174,-0.06885271312671196,-0.36817694,0.23530126
2417,109.480285116772,109.17623,109.78365,-0.06876594869713956,-0.36885327,0.23693188
2418,109.52179554991945,109.21818,109.82594,-0.07244628345906255,-0.37256497,0.233885
2419,109.57312612284719,109.26835,109.87594,-0.06649550911897671,-0.36628023,0.23979235
2420,109.61855924467646,109.31462,109.91967,-0.06623302761329379,-0.3659094,0.23809692
2421,109.6653432165178,109.361946,109.96748,-0.06485771718218061,-0.36492258,0.24117999
2422,109.70656886837149,109.40326,110.00807,-0.06910894707445342,-0.36888322,0.23619515
2423,109.74925084107129,109.44552,110.05001,-0.0717147771964806,-0.37109277,0.23216304
2424,109.79556074626764,109.49164,110.098015,-0.07070810020067143,-0.37214,0.2343587
2425,109.84454859678995,109.53776,110.14911,-0.06709021744789083,-0.36870822,0.23915172
2426,109.8863542418716,109.57873,110.1912,-0.07079439329352039,-0.37287965,0.2350835
2427,109.93516058009185,109.62985,110.23832,-0.06724150873208903,-0.3668564,0.23633456
2428,109.98187965053471,109.677376,110.28694,-0.06576468187921343,-0.3650495,0.23931058
2429,110.0264523626914,109.72231,110.33113,-0.06656411782593316,-0.36686492,0.2387502
2430,110.07016126175976,109.765686,110.37463,-0.06819591198389202,-0.36856782,0.23832887
2431,110.11073938363387,109.80592,110.41546,-0.0727466600682488,-0.3736999,0.23553076
2432,110.15517904488215,109.85172,110.45877,-0.07349862338100513,-0.37357235,0.23325397
2433,110.20375233143677,109.90043,110.50863,-0.07058001463164326,-0.36946973,0.23630247
2434,110.24744421619658,109.94354,110.55342,-0.07214561388934482,-0.372546,0.23664229
2435,110.29665153686983,109.992035,110.60289,-0.06816665378768788,-0.3685953,0.24268328
2436,110.34045114856336,110.03591,110.64691,-0.06972653905100239,-0.37000045,0.24081126
2437,110.38816151812817,110.08429,110.69361,-0.06724792270824594,-0.36576337,0.24224891
2438,110.43039783506562,110.12681,110.734726,-0.0702077194322561,-0.36787668,0.23852515
2439,110.47481266504793,110.17222,110.7787,-0.07121286282519002,-0.3690251,0.23743173
2440,110.51663926802573,110.214775,110.818985,-0.07475538119363721,-0.37152556,0.23272574
2441,110.55657072188028,110.25483,110.85956,-0.08031024023668817,-0.37722263,0.22864793
2442,110.60402773525279,110.30135,110.90679,-0.07822241670515935,-0.37438336,0.22967833
2443,110.64915239439551,110.34785,110.951996,-0.07816870469307999,-0.37116647,0.229167
2444,110.69255301630021,110.39168,110.99534,-0.08026603985505118,-0.37341943,0.22644682
2445,110.73809259595376,110.43647,111.04122,-0.08013599573427176,-0.375056,0.22718726
2446,110.78252677299501,110.48032,111.08566,-0.08124729826130477,-0.37525874,0.22652873
2447,110.82747688507808,110.52745,111.1296,-0.08148339896151974,-0.37514576,0.22475892
2448,110.87351263844866,110.57553,111.17331,-0.08058933405461274,-0.3698221,0.2237439
2449,110.9204489591884,110.62331,111.219536,-0.07894417565241788,-0.3687727,0.22606625
2450,110.96318750199025,110.66557,111.26343,-0.0815464843928255,-0.37311888,0.22495587
2451,111.0076672499422,110.709114,111.307945,-0.08245132511437146,-0.37500665,0.22373249
2452,111.05362586585362,110.752144,111.356155,-0.08185442651870613,-0.37536472,0.22581975
2453,111.09832417035544,110.79676,111.40128,-0.0825916204090201,-0.37608793,0.22638908
2454,111.14174318311515,110.84009,111.44558,-0.08468998364960424,-0.37884188,0.22412555
2455,111.1825762275568,110.88046,111.486885,-0.08913422013830533,-0.38421926,0.22095409
2456,111.22692602877024,110.92545,111.533195,-0.09025234074303516,-0.38658565,0.21931389
2457,111.26987109728174,110.96882,111.57574,-0.09259241196911613,-0.38921115,0.21759474
2458,111.31360800504221,111.01075,111.61898,-0.09419897678908824,-0.3900072,0.21578328
2459,111.35180432479797,111.04918,111.658394,-0.10115546286966862,-0.39815646,0.20986259
2460,111.39790194817716,111.09592,111.70247,-0.10007956292634489,-0.3952939,0.20863321
2461,111.43991057356229,111.13666,111.74522,-0.10327414924872086,-0.39918002,0.20634891
2462,111.4833776745218,111.18278,111.78813,-0.10510664356835338,-0.39926255,0.204159
2463,111.52950174268645,111.22816,111.83296,-0.10426252561083624,-0.4005468,0.2045746
2464,111.57998683163828,111.27754,111.88466,-0.09903295963192596,-0.3954051,0.21085908
2465,111.62972959309315,111.32696,111.933945,-0.09440856516218621,-0.39106426,0.21540457
2466,111.67900582580154,111.37689,111.98094,-0.09050698646721371,-0.3867125,0.21804433
2467,111.72473726868495,111.42219,112.02695,-0.09017398103707462,-0.38770232,0.21900979
2468,111.76614251290796,111.463234,112.068,-0.09430314593560345,-0.3906956,0.21315292
2469,111.81211611487242,111.510025,112.113716,-0.09357237620427299,-0.38812178,0.21369323
2470,111.85538144064002,111.55222,112.15738,-0.0953741042013798,-0.39207193,0.2122297
2471,111.89749616917928,111.59301,112.20083,-0.09850015874033383,-0.3957249,0.20950757
2472,111.94049531854081,111.63711,112.24301,-0.10078351142655288,-0.39886472,0.20684925
2473,111.98014102008786,111.67491,112.2844,-0.10663568778884397,-0.4054787,0.20240776
2474,112.02631809139197,111.7214,112.329475,-0.10588559479772584,-0.4046386,0.20133124
2475,112.06899552873746,111.76271,112.37303,-0.10853477751636488,-0.40802085,0.19871771
2476,112.11853898480356,111.81049,112.42604,-0.10424286071080882,-0.40641192,0.20648444
2477,112.16119625173955,111.85248,112.469795,-0.10697586165553633,-0.40926483,0.20350312
2478,112.20673474809072,111.897354,112.51555,-0.10643908966237198,-0.40820995,0.20452909
2479,112.25752777895748,111.95034,112.56483,-0.10099705403216576,-0.4017624,0.20763876
2480,112.29796221960116,111.99213,112.60458,-0.1057965093384955,-0.4066052,0.20248905
2481,112.34908369129626,112.04311,112.6559,-0.10004715158954847,-0.39977887,0.20920508
2482,112.39793254764592,112.0908,112.70509,-0.09648486760312187,-0.3973048,0.21319853
2483,112.44435558590105,112.138565,112.74916,-0.0956066232334018,-0.39570373,0.21358657
2484,112.4886196984702,112.18331,112.79181,-0.09666898826000296,-0.39600563,0.21107407
2485,112.53208884585273,112.22696,112.83601,-0.09854820991461342,-0.39826944,0.20997258
2486,112.58071868721093,112.276855,112.884094,-0.09501301778841856,-0.3944513,0.21371363
2487,112.6297674123276,112.32863,112.930984,-0.09123364534501888,-0.3875381,0.21556848
2488,112.67899683630165,112.37655,112.98126,-0.08745524388754532,-0.38431618,0.21982695
2489,112.7232164307853,112.42118,113.0256,-0.08850598198460516,-0.38579518,0.2194394
2490,112.77406441773756,112.47006,113.07743,-0.08302984911224379,-0.38124925,0.22483075
2491,112.81227504256441,112.50729,113.115746,-0.09002906580511683,-0.3897861,0.2184264
2492,112.85605106600848,112.550766,113.15969,-0.09145243563810788,-0.39015457,0.21683082
2493,112.90084173778381,112.59994,113.201,-0.09208615647504577,-0.38828936,0.213128
2494,112.94410500008739,112.64466,113.244,-0.09400123291033168,-0.38957402,0.20976974
2495,112.99044460609656,112.69219,113.28905,-0.09277169890407438,-0.38713908,0.21026616
2496,113.03644198110399,112.738045,113.33488,-0.09222049503970406,-0.38751742,0.21131016
2497,113.07977285823068,112.78064,113.37949,-0.09412015175037611,-0.3891035,0.21001945
2498,113.12408884324026,112.825424,113.424324,-0.09501054826277236,-0.39111385,0.21042219
2499,113.17465741575137,112.87533,113.47499,-0.08963806759743992,-0.38593838,0.21603963
2500,113.21659519655458,112.91723,113.51677,-0.09283212099508417,-0.38929242,0.21486042
2501,113.26474082058364,112.96612,113.56439,-0.08990518320414664,-0.3847188,0.21580411
2502,113.309492121264,113.01052,113.60801,-0.09073937959863487,-0.38563815,0.21424323
2503,113.35320369831308,113.05516,113.65143,-0.09239007439786491,-0.38568646,0.21196422
2504,113.39752858535627,113.09982,113.6957,-0.09325316733361304,-0.38777927,0.2116536
2505,113.44707333644429,113.14894,113.74471,-0.08911930992523809,-0.38449147,0.21692431
2506,113.49273449218357,113.195656,113.79031,-0.0887433723531263,-0.38335973,0.21658996
2507,113.53774329549456,113.241806,113.83393,-0.08884114931997557,-0.38312998,0.21569455
2508,113.58539790863097,113.2884,113.87986,-0.08654761683504648,-0.38038242,0.216722
2509,113.63399703024639,113.337685,113.92846,-0.0835045883330659,-0.3782037,0.22067076
2510,113.68058389594634,113.3847,113.97614,-0.08224648218487146,-0.3786111,0.22179043
2511,113.72606649467147,113.431984,114.0211,-0.08229035172171753,-0.3754756,0.2193511
2512,113.76804757766442,113.47322,114.06287,-0.08546094047821953,-0.37879494,0.21585691
