horizon,empirical_gap_mean,empirical_gap_ci_lower,empirical_gap_ci_upper,predicted_gap_mean,predicted_gap_ci_lower,predicted_gap_ci_upper,pair_error_mean,pair_error_ci_lower,pair_error_ci_upper
3652,15.267735322877035,15.06073,15.472631,15.266930036632663,15.194569,15.342804,0.0,0.0,0.0
3653,15.26870519335316,15.061995,15.47362,15.271110466544117,15.1987295,15.347006,0.0,0.0,0.0
3654,15.275142625754057,15.068677,15.480039,15.275290896455575,15.20289,15.351207,0.0,0.0,0.0
3655,15.280299726499061,15.072256,15.486848,15.279471326367029,15.20705,15.355408,0.0,0.0,0.0
3656,15.2853445496878,15.077484,15.491425,15.28365175627848,15.211211,15.35961,0.0,0.0,0.0
3657,15.28918297435233,15.08188,15.49554,15.28783218618994,15.215372,15.363811,0.0,0.0,0.0
3658,15.292260204715307,15.084467,15.498804,15.292012616101392,15.219532,15.368011,0.0,0.0,0.0
3659,15.29541497845441,15.087702,15.50237,15.296193046012844,15.223693,15.372212,0.0,0.0,0.0
3660,15.298443031732463,15.0915985,15.506296,15.300373475924301,15.227854,15.376414,0.0,0.0,0.0
3661,15.29998307604612,15.092661,15.507703,15.304553905835755,15.232015,15.380615,0.0,0.0,0.0
3662,15.305356799006253,15.099272,15.5127945,15.30873433574721,15.236175,15.384816,0.0,0.0,0.0
3663,15.309235907469384,15.1018095,15.517719,15.312914765658666,15.240335,15.389018,0.0,0.0,0.0
3664,15.311628095586263,15.104329,15.519515,15.317095195570117,15.244496,15.393219,0.0,0.0,0.0
3665,15.31365015089899,15.105905,15.521683,15.321275625481572,15.248656,15.39742,0.0,0.0,0.0
3666,15.317591562067324,15.109312,15.527177,15.325456055393031,15.252817,15.401621,0.0,0.0,0.0
3667,15.320625580877097,15.112385,15.529627,15.329636485304487,15.256978,15.405823,0.0,0.0,0.0
3668,15.32736583336214,15.120478,15.536463,15.333816915215944,15.261139,15.410024,0.0,0.0,0.0
3669,15.330044033881345,15.122866,15.539471,15.337997345127395,15.265299,15.414225,0.0,0.0,0.0
3670,15.335973545099785,15.128856,15.544485,15.342177775038847,15.26946,15.4184265,0.0,0.0,0.0
3671,15.339922265726901,15.133056,15.54732,15.346358204950308,15.273621,15.422627,0.0,0.0,0.0
3672,15.343882276959466,15.137116,15.551105,15.350538634861758,15.2777815,15.426828,0.0,0.0,0.0
3673,15.344756498030026,15.13809,15.552397,15.354719064773215,15.281941,15.431029,0.0,0.0,0.0
3674,15.349886427929475,15.142627,15.557928,15.358899494684668,15.286102,15.435231,0.0,0.0,0.0
3675,15.354493980402873,15.145523,15.564201,15.363079924596125,15.290263,15.439432,0.0,0.0,0.0
3676,15.357187491967004,15.147334,15.56719,15.36726035450758,15.294423,15.443633,0.0,0.0,0.0
3677,15.360989583749493,15.151316,15.570828,15.371440784419033,15.298584,15.447835,0.0,0.0,0.0
3678,15.366805618594434,15.157005,15.577094,15.375621214330488,15.302745,15.452036,0.0,0.0,0.0
3679,15.369810491804095,15.161118,15.580165,15.379801644241944,15.306906,15.456237,0.0,0.0,0.0
3680,15.373825063321908,15.16476,15.583986,15.3839820741534,15.311066,15.460438,0.0,0.0,0.0
3681,15.379258653226495,15.169937,15.589,15.388162504064853,15.315227,15.46464,0.0,0.0,0.0
3682,15.383281664031163,15.173883,15.592823,15.392342933976307,15.319387,15.468841,0.0,0.0,0.0
3683,15.39010635330403,15.180998,15.5986185,15.396523363887763,15.323547,15.473042,0.0,0.0,0.0
3684,15.394597068023867,15.185219,15.603485,15.400703793799217,15.327708,15.477243,0.0,0.0,0.0
3685,15.398792774800688,15.189362,15.606981,15.404884223710669,15.331869,15.481444,0.0,0.0,0.0
3686,15.40336435811135,15.195724,15.609906,15.409064653622126,15.33603,15.485645,0.0,0.0,0.0
3687,15.40646647944423,15.198105,15.613572,15.413245083533582,15.34019,15.489846,0.0,0.0,0.0
3688,15.412643887393445,15.2043495,15.619633,15.417425513445039,15.344351,15.494048,0.0,0.0,0.0
3689,15.418820030450389,15.210623,15.62634,15.421605943356491,15.348512,15.498249,0.0,0.0,0.0
3690,15.42292729920077,15.216027,15.628897,15.425786373267945,15.352673,15.50245,0.0,0.0,0.0
3691,15.428695476197516,15.220623,15.635339,15.4299668031794,15.3568325,15.506652,0.0,0.0,0.0
3692,15.437081738372273,15.228569,15.644125,15.434147233090851,15.360993,15.510853,0.0,0.0,0.0
3693,15.442299223536208,15.233274,15.649716,15.438327663002307,15.365154,15.515054,0.0,0.0,0.0
3694,15.446721719092086,15.237303,15.6544485,15.442508092913764,15.369314,15.519255,0.0,0.0,0.0
3695,15.453058418749238,15.243465,15.660529,15.446688522825218,15.373475,15.523457,0.0,0.0,0.0
3696,15.457720206651336,15.248566,15.664604,15.450868952736679,15.377636,15.5276575,0.0,0.0,0.0
3697,15.463220514443998,15.255397,15.6701,15.455049382648129,15.381797,15.531858,0.0,0.0,0.0
3698,15.46630333763801,15.258468,15.672867,15.459229812559586,15.385957,15.53606,0.0,0.0,0.0
3699,15.473503452565046,15.264827,15.680493,15.463410242471042,15.390118,15.540261,0.0,0.0,0.0
3700,15.475693926499321,15.266517,15.682806,15.467590672382496,15.394279,15.544462,0.0,0.0,0.0
3701,15.479723864078034,15.271082,15.68697,15.47177110229395,15.398438,15.548663,0.0,0.0,0.0
3702,15.483812229183368,15.275099,15.691786,15.475951532205405,15.402599,15.552865,0.0,0.0,0.0
3703,15.487895736118269,15.278558,15.695354,15.48013196211686,15.40676,15.557066,0.0,0.0,0.0
3704,15.489954679122969,15.281711,15.696761,15.484312392028318,15.410921,15.561267,0.0,0.0,0.0
3705,15.491616977559229,15.283546,15.69779,15.488492821939767,15.415081,15.565469,0.0,0.0,0.0
3706,15.494202784405251,15.2855425,15.700784,15.492673251851224,15.419242,15.56967,0.0,0.0,0.0
3707,15.499487629680024,15.289965,15.707541,15.496853681762676,15.423403,15.573871,0.0,0.0,0.0
3708,15.501608606777092,15.291374,15.709725,15.501034111674132,15.427564,15.578072,0.0,0.0,0.0
3709,15.504293541592574,15.293703,15.712857,15.505214541585588,15.431724,15.5822735,0.0,0.0,0.0
3710,15.510211004583597,15.298903,15.7184515,15.509394971497041,15.435884,15.586474,0.0,0.0,0.0
3711,15.5145465216567,15.304979,15.722853,15.513575401408493,15.440045,15.590675,0.0,0.0,0.0
3712,15.516067422274478,15.306758,15.723989,15.517755831319949,15.444205,15.594877,0.0,0.0,0.0
3713,15.518527422375339,15.309016,15.726103,15.521936261231405,15.448366,15.599078,0.0,0.0,0.0
3714,15.521527874299753,15.31169,15.729329,15.526116691142857,15.452527,15.603279,0.0,0.0,0.0
3715,15.524250455832304,15.314421,15.732751,15.530297121054312,15.456688,15.60748,0.0,0.0,0.0
3716,15.528589032295177,15.318528,15.737773,15.53447755096577,15.460848,15.611682,0.0,0.0,0.0
3717,15.531064404291234,15.321253,15.739468,15.538657980877224,15.465009,15.615883,0.0,0.0,0.0
3718,15.534418380778671,15.325514,15.741812,15.542838410788677,15.46917,15.620084,0.0,0.0,0.0
3719,15.537772410494457,15.328783,15.745602,15.547018840700133,15.47333,15.624285,0.0,0.0,0.0
3720,15.541040974372025,15.331347,15.74989,15.551199270611587,15.47749,15.628487,0.0,0.0,0.0
3721,15.546352383776844,15.335749,15.755428,15.555379700523039,15.481651,15.632688,0.0,0.0,0.0
3722,15.55046431249258,15.339585,15.759439,15.559560130434496,15.485812,15.6368885,0.0,0.0,0.0
3723,15.552644723533168,15.341409,15.761765,15.56374056034595,15.489972,15.64109,0.0,0.0,0.0
3724,15.558229497133068,15.34713,15.768123,15.567920990257408,15.494133,15.645291,0.0,0.0,0.0
3725,15.56145022255433,15.349827,15.771499,15.572101420168858,15.498294,15.649492,0.0,0.0,0.0
3726,15.56701524491951,15.355894,15.776283,15.57628185008031,15.502455,15.653693,0.0,0.0,0.0
3727,15.572006018247416,15.361182,15.780498,15.580462279991773,15.506615,15.657895,0.0,0.0,0.0
3728,15.575996182580159,15.365375,15.784728,15.584642709903228,15.510776,15.662096,0.0,0.0,0.0
3729,15.580077619295137,15.368565,15.790396,15.58882313981468,15.514936,15.666297,0.0,0.0,0.0
3730,15.58799509978049,15.376373,15.798779,15.593003569726132,15.519096,15.670499,0.0,0.0,0.0
3731,15.590575768738127,15.37859,15.801336,15.59718399963759,15.523257,15.6747,0.0,0.0,0.0
3732,15.594240925920655,15.38146,15.805511,15.601364429549044,15.527418,15.678901,0.0,0.0,0.0
3733,15.596053503662956,15.383294,15.80725,15.6055448594605,15.531579,15.683102,0.0,0.0,0.0
3734,15.597646098156268,15.384666,15.808873,15.609725289371953,15.535739,15.687304,0.0,0.0,0.0
3735,15.59982032200961,15.3868265,15.811269,15.61390571928341,15.5399,15.6915045,0.0,0.0,0.0
3736,15.605510538257139,15.391636,15.816705,15.618086149194864,15.544061,15.695705,0.0,0.0,0.0
3737,15.609805439797674,15.39591,15.820316,15.622266579106318,15.548221,15.699907,0.0,0.0,0.0
3738,15.614753338198318,15.401162,15.825442,15.62644700901777,15.5523815,15.704108,0.0,0.0,0.0
3739,15.619067809670394,15.406496,15.828954,15.63062743892923,15.556542,15.708309,0.0,0.0,0.0
3740,15.62630301099019,15.4119215,15.83736,15.634807868840682,15.560703,15.71251,0.0,0.0,0.0
3741,15.629013530671134,15.415351,15.83976,15.638988298752134,15.564863,15.716712,0.0,0.0,0.0
3742,15.634232685095949,15.421266,15.8445835,15.643168728663595,15.569024,15.720913,0.0,0.0,0.0
3743,15.641116827325252,15.429498,15.850495,15.647349158575043,15.573185,15.725114,0.0,0.0,0.0
3744,15.64762512922277,15.436217,15.8557,15.651529588486502,15.577346,15.729316,0.0,0.0,0.0
3745,15.653817908464077,15.4427185,15.861879,15.655710018397958,15.581506,15.733517,0.0,0.0,0.0
3746,15.658815445924255,15.448326,15.86683,15.65989044830941,15.585667,15.737718,0.0,0.0,0.0
3747,15.663458632441658,15.453177,15.871422,15.664070878220862,15.589828,15.741919,0.0,0.0,0.0
3748,15.666644555082717,15.4554405,15.874782,15.668251308132318,15.593987,15.74612,0.0,0.0,0.0
3749,15.669168396044277,15.456687,15.8778105,15.672431738043773,15.598148,15.750321,0.0,0.0,0.0
3750,15.672747107989913,15.461116,15.881907,15.67661216795523,15.602309,15.754522,0.0,0.0,0.0
3751,15.675835905059575,15.464202,15.884016,15.680792597866684,15.60647,15.758724,0.0,0.0,0.0
3752,15.679123754004197,15.467467,15.8870535,15.68497302777814,15.61063,15.762925,0.0,0.0,0.0
3753,15.68287757123271,15.472899,15.89133,15.689153457689594,15.614791,15.767126,0.0,0.0,0.0
3754,15.686454228264267,15.476711,15.894421,15.693333887601044,15.618952,15.771327,0.0,0.0,0.0
3755,15.688905375078365,15.47796,15.897988,15.697514317512505,15.623112,15.775529,0.0,0.0,0.0
3756,15.693265889548655,15.482141,15.902886,15.701694747423959,15.627273,15.77973,0.0,0.0,0.0
3757,15.695713712877213,15.485061,15.904975,15.705875177335413,15.6314335,15.783931,0.0,0.0,0.0
3758,15.702325686831944,15.490951,15.911765,15.710055607246868,15.635594,15.788133,0.0,0.0,0.0
3759,15.705345274981243,15.493404,15.91456,15.714236037158322,15.639754,15.792334,0.0,0.0,0.0
3760,15.710455529885282,15.499757,15.919627,15.718416467069781,15.643915,15.796535,0.0,0.0,0.0
3761,15.715614475924953,15.5041065,15.924839,15.722596896981234,15.648076,15.800735,0.0,0.0,0.0
3762,15.720926296816781,15.509862,15.929891,15.726777326892687,15.652237,15.804937,0.0,0.0,0.0
3763,15.723858799656863,15.5124655,15.9324465,15.730957756804141,15.656397,15.809138,0.0,0.0,0.0
3764,15.726298687153738,15.514507,15.934853,15.735138186715597,15.660558,15.813339,0.0,0.0,0.0
3765,15.730812823681125,15.518603,15.93984,15.739318616627054,15.664719,15.817541,0.0,0.0,0.0
3766,15.733623488430572,15.520937,15.941878,15.743499046538508,15.668879,15.821742,0.0,0.0,0.0
3767,15.737084990695953,15.525833,15.945035,15.747679476449964,15.673039,15.825943,0.0,0.0,0.0
3768,15.7398177292034,15.527487,15.949638,15.751859906361416,15.6772,15.830144,0.0,0.0,0.0
3769,15.74606233736236,15.534537,15.954175,15.756040336272871,15.681361,15.834346,0.0,0.0,0.0
3770,15.749481625297724,15.537841,15.957717,15.760220766184318,15.685521,15.838547,0.0,0.0,0.0
3771,15.753935704593736,15.542294,15.961519,15.76440119609578,15.689682,15.842748,0.0,0.0,0.0
3772,15.760110901492768,15.548196,15.968242,15.768581626007235,15.693843,15.84695,0.0,0.0,0.0
3773,15.76425510425721,15.551242,15.973068,15.77276205591869,15.698003,15.8511505,0.0,0.0,0.0
3774,15.769808739374934,15.556563,15.979437,15.77694248583014,15.702164,15.855351,0.0,0.0,0.0
3775,15.774995664067356,15.561429,15.984427,15.781122915741594,15.706325,15.859552,0.0,0.0,0.0
3776,15.779168679518731,15.5668335,15.988385,15.78530334565305,15.710485,15.863754,0.0,0.0,0.0
3777,15.781371203119322,15.568895,15.990973,15.789483775564507,15.714645,15.867955,0.0,0.0,0.0
3778,15.787849393048553,15.575301,15.997292,15.793664205475965,15.718806,15.872156,0.0,0.0,0.0
3779,15.791443571017592,15.578814,16.000988,15.797844635387413,15.722967,15.876358,0.0,0.0,0.0
3780,15.793936493017084,15.581228,16.002935,15.802025065298869,15.727128,15.880559,0.0,0.0,0.0
3781,15.798326335126523,15.585548,16.00769,15.806205495210325,15.731288,15.88476,0.0,0.0,0.0
3782,15.805357129288113,15.593035,16.01457,15.810385925121778,15.735449,15.888961,0.0,0.0,0.0
3783,15.808292918246146,15.596192,16.016497,15.814566355033236,15.73961,15.893163,0.0,0.0,0.0
3784,15.810842817049453,15.5983515,16.019432,15.81874678494469,15.74377,15.897364,0.0,0.0,0.0
3785,15.812357162585876,15.600028,16.020914,15.82292721485614,15.747931,15.901565,0.0,0.0,0.0
3786,15.814098088292267,15.602394,16.022348,15.827107644767597,15.752091,15.905766,0.0,0.0,0.0
3787,15.817546156445285,15.606868,16.025192,15.831288074679057,15.756252,15.909967,0.0,0.0,0.0
3788,15.822436799864413,15.611083,16.029865,15.835468504590512,15.760412,15.914168,0.0,0.0,0.0
3789,15.82740441215413,15.614564,16.036152,15.839648934501962,15.764573,15.918369,0.0,0.0,0.0
3790,15.834074945784089,15.621327,16.042591,15.843829364413414,15.768734,15.922571,0.0,0.0,0.0
3791,15.83787806014363,15.625325,16.045937,15.848009794324874,15.772894,15.926772,0.0,0.0,0.0
3792,15.840094898683414,15.628491,16.046947,15.852190224236326,15.777055,15.930973,0.0,0.0,0.0
3793,15.84453542199126,15.633332,16.050495,15.856370654147783,15.781216,15.935174,0.0,0.0,0.0
3794,15.850826694772348,15.637466,16.058687,15.860551084059237,15.785377,15.939376,0.0,0.0,0.0
3795,15.855480244025133,15.642727,16.062555,15.86473151397069,15.789536,15.943577,0.0,0.0,0.0
3796,15.861813923889256,15.6508665,16.067404,15.868911943882148,15.793697,15.947778,0.0,0.0,0.0
3797,15.865416255982467,15.6540985,16.069712,15.873092373793602,15.797858,15.95198,0.0,0.0,0.0
3798,15.871832256380491,15.66005,16.075903,15.877272803705056,15.802019,15.956181,0.0,0.0,0.0
3799,15.8725230856624,15.660544,16.076464,15.88145323361651,15.806179,15.9603815,0.0,0.0,0.0
3800,15.878071123985377,15.666885,16.082098,15.885633663527965,15.81034,15.964582,0.0,0.0,0.0
3801,15.881383776205572,15.670413,16.08579,15.889814093439416,15.814501,15.968784,0.0,0.0,0.0
3802,15.887388680903204,15.675571,16.092384,15.893994523350878,15.818661,15.972985,0.0,0.0,0.0
3803,15.890760053330796,15.67893,16.095884,15.898174953262325,15.822822,15.977186,0.0,0.0,0.0
3804,15.895745881662515,15.682947,16.10239,15.902355383173784,15.8269825,15.981388,0.0,0.0,0.0
3805,15.899879910631567,15.686341,16.106432,15.906535813085238,15.831143,15.985589,0.0,0.0,0.0
3806,15.90110205053795,15.688052,16.107395,15.910716242996694,15.835303,15.98979,0.0,0.0,0.0
3807,15.909528691708259,15.695259,16.117613,15.914896672908148,15.839464,15.993991,0.0,0.0,0.0
3808,15.916612616309054,15.701832,16.12589,15.919077102819601,15.843625,15.998193,0.0,0.0,0.0
3809,15.920075914698414,15.705783,16.129095,15.92325753273106,15.847785,16.002396,0.0,0.0,0.0
3810,15.928488639009029,15.71423,16.137283,15.92743796264251,15.851946,16.006596,0.0,0.0,0.0
3811,15.93189563091247,15.718999,16.139519,15.931618392553965,15.856107,16.010798,0.0,0.0,0.0
3812,15.936330778841453,15.72406,16.14299,15.935798822465417,15.860268,16.014997,0.0,0.0,0.0
3813,15.942407989668611,15.729611,16.150047,15.939979252376876,15.864428,16.0192,0.0,0.0,0.0
3814,15.948742573269437,15.73574,16.156239,15.94415968228833,15.868588,16.023401,0.0,0.0,0.0
3815,15.951035136120273,15.73714,16.159336,15.948340112199785,15.872749,16.027601,0.0,0.0,0.0
3816,15.954397833036852,15.740582,16.162407,15.952520542111241,15.87691,16.031803,0.0,0.0,0.0
3817,15.95658420670216,15.742268,16.164663,15.956700972022695,15.88107,16.036005,0.0,0.0,0.0
3818,15.961117567012334,15.746052,16.169178,15.96088140193415,15.885231,16.040205,0.0,0.0,0.0
3819,15.96412526813552,15.748462,16.171785,15.965061831845606,15.889392,16.044407,0.0,0.0,0.0
3820,15.96788597576736,15.751557,16.17616,15.969242261757058,15.893552,16.048609,0.0,0.0,0.0
3821,15.971388620472725,15.755212,16.180195,15.973422691668514,15.897713,16.052809,0.0,0.0,0.0
3822,15.974766508649667,15.759118,16.182777,15.977603121579971,15.901874,16.05701,0.0,0.0,0.0
3823,15.977959830776253,15.762338,16.186234,15.981783551491421,15.906034,16.06121,0.0,0.0,0.0
3824,15.982383961711182,15.767516,16.190067,15.985963981402879,15.910194,16.065413,0.0,0.0,0.0
3825,15.987246523772706,15.772438,16.19539,15.990144411314335,15.914355,16.069614,0.0,0.0,0.0
3826,15.989424851814087,15.774979,16.197468,15.994324841225788,15.918516,16.073814,0.0,0.0,0.0
3827,15.993600529044814,15.777887,16.202587,15.998505271137244,15.922676,16.078016,0.0,0.0,0.0
3828,15.999563725250047,15.783354,16.208576,16.002685701048698,15.926837,16.082218,0.0,0.0,0.0
3829,16.00390356694115,15.788437,16.211485,16.006866130960155,15.930998,16.086418,0.0,0.0,0.0
3830,16.006649316521965,15.790703,16.215351,16.01104656087161,15.935159,16.09062,0.0,0.0,0.0
3831,16.01304975650568,15.796003,16.22202,16.01522699078306,15.939319,16.094822,0.0,0.0,0.0
3832,16.016781263106726,15.7997465,16.226032,16.019407420694517,15.94348,16.099022,0.0,0.0,0.0
3833,16.02024609948896,15.804657,16.228907,16.023587850605978,15.94764,16.103224,0.0,0.0,0.0
3834,16.028340737961873,15.813861,16.236061,16.027768280517424,15.951801,16.107426,0.0,0.0,0.0
3835,16.033599966037013,15.819629,16.240515,16.031948710428882,15.955961,16.111626,0.0,0.0,0.0
3836,16.038992050512633,15.823738,16.246737,16.036129140340336,15.960122,16.115828,0.0,0.0,0.0
3837,16.04450248354025,15.829046,16.253162,16.04030957025179,15.964283,16.120028,0.0,0.0,0.0
3838,16.049069450270785,15.834002,16.257309,16.044490000163247,15.968443,16.12423,0.0,0.0,0.0
3839,16.053884188246705,15.839128,16.261599,16.048670430074697,15.972604,16.128431,0.0,0.0,0.0
3840,16.058602849603737,15.842999,16.268051,16.052850859986155,15.976765,16.132631,0.0,0.0,0.0
3841,16.065416891708328,15.850442,16.273895,16.057031289897605,15.980926,16.136833,0.0,0.0,0.0
3842,16.06944569001157,15.855152,16.27785,16.061211719809062,15.9850855,16.141035,0.0,0.0,0.0
3843,16.07411917600124,15.858337,16.283337,16.065392149720523,15.989246,16.145235,0.0,0.0,0.0
3844,16.079764806997428,15.864903,16.288622,16.069572579631973,15.993407,16.149437,0.0,0.0,0.0
3845,16.083368187644002,15.868712,16.292202,16.07375300954343,15.997567,16.153639,0.0,0.0,0.0
3846,16.087743784377057,15.873918,16.295883,16.077933439454878,16.001728,16.157839,0.0,0.0,0.0
3847,16.08997512669696,15.875835,16.297972,16.082113869366335,16.005888,16.16204,0.0,0.0,0.0
3848,16.09655690631103,15.883538,16.30374,16.086294299277792,16.010048,16.166243,0.0,0.0,0.0
3849,16.100685545987304,15.8873,16.308138,16.09047472918925,16.01421,16.170443,0.0,0.0,0.0
3850,16.103289856735582,15.88885,16.310654,16.0946551591007,16.01837,16.174644,0.0,0.0,0.0
3851,16.108198819087306,15.894625,16.314245,16.09883558901216,16.02253,16.178844,0.0,0.0,0.0
3852,16.11321233902366,15.900957,16.319021,16.10301601892361,16.026691,16.183046,0.0,0.0,0.0
3853,16.118811631555072,15.906062,16.325674,16.10719644883507,16.030851,16.187248,0.0,0.0,0.0
3854,16.12466331643605,15.911608,16.331879,16.111376878746526,16.035011,16.191448,0.0,0.0,0.0
3855,16.129256030203706,15.916234,16.335993,16.115557308657976,16.039173,16.19565,0.0,0.0,0.0
3856,16.134447557096372,15.921812,16.339539,16.119737738569434,16.043333,16.199852,0.0,0.0,0.0
3857,16.13734976054819,15.924979,16.34254,16.123918168480884,16.047495,16.204052,0.0,0.0,0.0
3858,16.141435684594555,15.929226,16.346706,16.12809859839234,16.051655,16.208254,0.0,0.0,0.0
